ventaFolio,estado,fecha,severidad
697,Pago registrado,2026-05-30 17:11,EXITO
697,Equipo desbloqueado,2026-05-30 17:11,EXITO
698,Venta publicada,2026-03-10 17:55,EXITO
698,Venta en revisión,2026-03-10 17:57,ADVERTENCIA
698,La CURP del cliente ha sido rechazada,2026-03-10 18:00,ERROR
698,El número de identificación ha sido rechazado,2026-03-10 18:01,ERROR
698,La CURP del cliente ha sido rechazada,2026-03-10 18:02,ERROR
698,El número de identificación ha sido rechazado,2026-03-10 18:02,ERROR
698,Venta aprobada,2026-03-10 18:17,EXITO
698,Venta en solicitud de enrolamiento,2026-03-10 18:23,ADVERTENCIA
698,Código de enrolamiento generado,2026-03-10 18:25,EXITO
698,Equipo enrolado,2026-03-10 18:39,EXITO
698,Equipo desbloqueado,2026-03-10 18:39,EXITO
698,Contrato generado  pendiente de firma,2026-03-10 18:39,INFORMACION
698,Contrato firmado,2026-03-10 18:42,EXITO
698,Venta por cerrar,2026-03-10 18:42,ADVERTENCIA
698,Venta cerrada,2026-03-10 18:42,INFORMACION
698,Pago de anticipo registrado,2026-03-10 18:42,EXITO
698,Equipo desbloqueado,2026-03-10 18:42,EXITO
698,Pago registrado,2026-03-16 20:07,EXITO
698,Equipo desbloqueado,2026-03-16 20:07,EXITO
698,Pago registrado,2026-03-24 13:50,EXITO
698,Equipo desbloqueado,2026-03-24 13:50,EXITO
698,Pago registrado,2026-03-30 19:42,EXITO
698,Equipo desbloqueado,2026-03-30 19:42,EXITO
698,Pago registrado,2026-04-07 10:30,EXITO
698,Equipo desbloqueado,2026-04-07 10:30,EXITO
698,Pago registrado,2026-04-14 10:43,EXITO
698,Equipo desbloqueado,2026-04-14 10:43,EXITO
698,Pago registrado,2026-04-21 19:46,EXITO
698,Equipo desbloqueado,2026-04-21 19:46,EXITO
698,Pago registrado,2026-04-29 12:27,EXITO
698,Equipo desbloqueado,2026-04-29 12:27,EXITO
698,Pago registrado,2026-05-05 19:44,EXITO
698,Equipo desbloqueado,2026-05-05 19:44,EXITO
698,Pago registrado,2026-05-12 11:17,EXITO
698,Equipo desbloqueado,2026-05-12 11:17,EXITO
698,Extensión de pago solicitada,2026-05-22 16:57,ADVERTENCIA
698,Extensión de pago aprobada,2026-05-22 16:58,EXITO
698,Equipo desbloqueado,2026-05-22 16:58,EXITO
698,Extensión de pago solicitada,2026-05-24 18:24,ADVERTENCIA
698,Extensión de pago aprobada,2026-05-24 18:25,EXITO
698,Equipo desbloqueado,2026-05-24 18:25,EXITO
698,Extensión de pago solicitada,2026-05-24 18:42,ADVERTENCIA
698,Extensión de pago aprobada,2026-05-24 18:42,EXITO
698,Equipo desbloqueado,2026-05-24 18:42,EXITO
698,Pago registrado,2026-05-24 18:54,EXITO
698,Equipo desbloqueado,2026-05-24 18:54,EXITO
702,Venta registrada,2026-03-13 18:36,EXITO
702,Financiamiento capturado,2026-03-13 18:36,EXITO
702,Pago registrado,2026-03-13 20:43,EXITO
702,Equipo desbloqueado,2026-03-13 20:43,EXITO
702,Pago registrado,2026-03-22 22:46,EXITO
702,Equipo desbloqueado,2026-03-22 22:46,EXITO
702,Pago registrado,2026-03-31 21:35,EXITO
702,Equipo desbloqueado,2026-03-31 21:35,EXITO
702,Extensión de pago solicitada,2026-04-08 23:18,ADVERTENCIA
702,Extensión de pago aprobada,2026-04-08 23:18,EXITO
702,Equipo desbloqueado,2026-04-08 23:18,EXITO
702,Pago registrado,2026-04-09 00:35,EXITO
702,Equipo desbloqueado,2026-04-09 00:35,EXITO
702,Extensión de pago solicitada,2026-04-17 18:38,ADVERTENCIA
702,Extensión de pago solicitada,2026-04-17 20:20,ADVERTENCIA
702,Extensión de pago aprobada,2026-04-17 20:21,EXITO
702,Equipo desbloqueado,2026-04-17 20:21,EXITO
702,Extensión de pago solicitada,2026-04-19 18:13,ADVERTENCIA
702,Extensión de pago aprobada,2026-04-19 18:13,EXITO
702,Equipo desbloqueado,2026-04-19 18:13,EXITO
702,Pago registrado,2026-04-20 19:41,EXITO
702,Equipo desbloqueado,2026-04-20 19:41,EXITO
702,Extensión de pago solicitada,2026-04-29 18:22,ADVERTENCIA
702,Extensión de pago aprobada,2026-04-29 18:23,EXITO
702,Equipo desbloqueado,2026-04-29 18:23,EXITO
702,Pago registrado,2026-05-04 12:15,EXITO
702,Equipo desbloqueado,2026-05-04 12:15,EXITO
702,Pago registrado,2026-05-04 12:16,EXITO
702,Equipo desbloqueado,2026-05-04 12:16,EXITO
703,Venta registrada,2026-03-13 20:48,EXITO
703,Financiamiento capturado,2026-03-13 20:48,EXITO
703,Pago registrado,2026-03-30 18:37,EXITO
703,Equipo desbloqueado,2026-03-30 18:37,EXITO
703,Pago registrado,2026-03-30 18:41,EXITO
703,Equipo desbloqueado,2026-03-30 18:41,EXITO
703,Extensión de pago solicitada,2026-05-18 11:14,ADVERTENCIA
703,Extensión de pago aprobada,2026-05-18 11:15,EXITO
703,Equipo desbloqueado,2026-05-18 11:15,EXITO
703,Extensión de pago solicitada,2026-06-01 15:16,ADVERTENCIA
703,Extensión de pago aprobada,2026-06-01 15:17,EXITO
703,Equipo desbloqueado,2026-06-01 15:17,EXITO
704,Venta publicada,2026-03-16 15:14,EXITO
704,Venta en revisión,2026-03-16 15:19,ADVERTENCIA
704,Venta aprobada,2026-03-16 15:28,EXITO
704,Venta aprobada,2026-03-16 15:28,EXITO
704,Venta aprobada,2026-03-16 15:28,EXITO
704,Venta en solicitud de enrolamiento,2026-03-16 15:33,ADVERTENCIA
704,Código de enrolamiento generado,2026-03-16 15:35,EXITO
704,Equipo enrolado,2026-03-16 15:54,EXITO
704,Equipo desbloqueado,2026-03-16 15:54,EXITO
704,Contrato generado  pendiente de firma,2026-03-16 15:54,INFORMACION
704,Contrato firmado,2026-03-16 16:00,EXITO
704,Venta por cerrar,2026-03-16 16:14,ADVERTENCIA
704,Venta cerrada,2026-03-16 16:14,INFORMACION
704,Pago de anticipo registrado,2026-03-16 16:14,EXITO
704,Equipo desbloqueado,2026-03-16 16:14,EXITO
704,Pago registrado,2026-03-24 14:24,EXITO
704,Equipo desbloqueado,2026-03-24 14:24,EXITO
704,Pago registrado,2026-03-29 17:32,EXITO
704,Equipo desbloqueado,2026-03-29 17:32,EXITO
704,Extensión de pago solicitada,2026-04-06 10:21,ADVERTENCIA
704,Extensión de pago aprobada,2026-04-06 10:29,EXITO
704,Equipo desbloqueado,2026-04-06 10:29,EXITO
704,Pago registrado,2026-04-06 16:48,EXITO
704,Equipo desbloqueado,2026-04-06 16:48,EXITO
704,Pago registrado,2026-04-13 17:12,EXITO
704,Equipo desbloqueado,2026-04-13 17:12,EXITO
704,Extensión de pago solicitada,2026-04-20 16:22,ADVERTENCIA
704,Extensión de pago aprobada,2026-04-20 16:25,EXITO
704,Equipo desbloqueado,2026-04-20 16:25,EXITO
704,Extensión de pago solicitada,2026-04-27 18:41,ADVERTENCIA
704,Extensión de pago aprobada,2026-04-27 18:42,EXITO
704,Equipo desbloqueado,2026-04-27 18:42,EXITO
704,Pago registrado,2026-04-27 20:03,EXITO
704,Equipo desbloqueado,2026-04-27 20:03,EXITO
704,Pago registrado,2026-04-27 20:03,EXITO
704,Equipo desbloqueado,2026-04-27 20:03,EXITO
704,Pago registrado,2026-05-19 14:12,EXITO
704,Equipo desbloqueado,2026-05-19 14:12,EXITO
704,Pago registrado,2026-05-28 17:54,EXITO
704,Equipo desbloqueado,2026-05-28 17:54,EXITO
707,Venta publicada,2026-03-23 17:18,EXITO
707,Venta en revisión,2026-03-23 17:24,ADVERTENCIA
707,La CURP del cliente ha sido rechazada,2026-03-23 17:28,ERROR
707,Venta aprobada,2026-03-23 17:47,EXITO
707,Venta aprobada,2026-03-23 17:47,EXITO
707,Venta en solicitud de enrolamiento,2026-03-23 17:57,ADVERTENCIA
707,Código de enrolamiento generado,2026-03-23 18:04,EXITO
707,Código de enrolamiento generado,2026-03-23 18:04,EXITO
707,Equipo enrolado,2026-03-23 18:15,EXITO
707,Equipo desbloqueado,2026-03-23 18:15,EXITO
707,Contrato generado  pendiente de firma,2026-03-23 18:17,INFORMACION
707,Contrato firmado,2026-03-25 20:24,EXITO
707,Venta por cerrar,2026-03-25 20:25,ADVERTENCIA
707,Venta cerrada,2026-03-25 20:26,INFORMACION
707,Pago de anticipo registrado,2026-03-25 20:26,EXITO
707,Equipo desbloqueado,2026-03-25 20:26,EXITO
707,Pago registrado,2026-03-30 18:54,EXITO
707,Equipo desbloqueado,2026-03-30 18:54,EXITO
707,Pago registrado,2026-04-07 13:07,EXITO
707,Equipo desbloqueado,2026-04-07 13:07,EXITO
707,Pago registrado,2026-04-15 21:43,EXITO
707,Equipo desbloqueado,2026-04-15 21:43,EXITO
707,Pago registrado,2026-04-23 11:31,EXITO
707,Equipo desbloqueado,2026-04-23 11:31,EXITO
707,Pago registrado,2026-04-30 23:00,EXITO
707,Equipo desbloqueado,2026-04-30 23:00,EXITO
707,Pago registrado,2026-05-07 13:02,EXITO
707,Equipo desbloqueado,2026-05-07 13:02,EXITO
707,Pago registrado,2026-05-15 12:02,EXITO
707,Equipo desbloqueado,2026-05-15 12:02,EXITO
707,Pago registrado,2026-05-22 17:01,EXITO
707,Equipo desbloqueado,2026-05-22 17:01,EXITO
707,Pago registrado,2026-05-30 17:17,EXITO
707,Equipo desbloqueado,2026-05-30 17:17,EXITO
708,Venta registrada,2026-03-23 17:04,EXITO
708,Financiamiento capturado,2026-03-23 17:04,EXITO
711,Venta publicada,2026-03-23 18:49,EXITO
711,Venta en revisión,2026-03-23 18:57,ADVERTENCIA
711,La imagen del cliente ha sido rechazada,2026-03-23 19:01,ERROR
711,FOTO DE PERFIL MAL CAPTURADA CARGARON INE DEL CLIEMTE,2026-03-23 19:02,ADVERTENCIA
711,Campo rechazado por mesa de control,2026-03-23 19:08,ERROR
711,NOMBRE DE LA REFERENCIA INCOMPLETO,2026-03-23 19:08,ADVERTENCIA
711,Campo rechazado por mesa de control,2026-03-23 19:08,ERROR
711,La imagen del cliente ha sido rechazada,2026-03-23 19:10,ERROR
711,Venta aprobada,2026-03-23 19:20,EXITO
711,Venta aprobada,2026-03-23 19:20,EXITO
711,Venta aprobada,2026-03-23 19:20,EXITO
711,Venta en solicitud de enrolamiento,2026-03-24 10:57,ADVERTENCIA
711,Código de enrolamiento generado,2026-03-24 11:03,EXITO
711,Equipo enrolado,2026-03-24 11:32,EXITO
711,Equipo desbloqueado,2026-03-24 11:32,EXITO
711,Contrato generado  pendiente de firma,2026-03-24 11:33,INFORMACION
711,Contrato firmado,2026-03-24 11:51,EXITO
711,Venta por cerrar,2026-03-24 11:59,ADVERTENCIA
711,Venta cerrada,2026-03-24 11:59,INFORMACION
711,Pago de anticipo registrado,2026-03-24 11:59,EXITO
711,Equipo desbloqueado,2026-03-24 11:59,EXITO
711,Pago registrado,2026-03-31 12:44,EXITO
711,Equipo desbloqueado,2026-03-31 12:44,EXITO
711,Pago registrado,2026-04-07 14:59,EXITO
711,Equipo desbloqueado,2026-04-07 14:59,EXITO
711,Pago registrado,2026-04-14 11:31,EXITO
711,Equipo desbloqueado,2026-04-14 11:31,EXITO
711,Pago registrado,2026-04-21 14:13,EXITO
711,Equipo desbloqueado,2026-04-21 14:13,EXITO
711,Extensión de pago solicitada,2026-04-30 10:53,ADVERTENCIA
711,Extensión de pago aprobada,2026-04-30 10:54,EXITO
711,Equipo desbloqueado,2026-04-30 10:54,EXITO
711,Extensión de pago solicitada,2026-05-02 18:45,ADVERTENCIA
711,Extensión de pago aprobada,2026-05-02 18:45,EXITO
711,Equipo desbloqueado,2026-05-02 18:45,EXITO
711,Pago registrado,2026-05-02 21:01,EXITO
711,Equipo desbloqueado,2026-05-02 21:01,EXITO
711,Extensión de pago solicitada,2026-05-09 18:38,ADVERTENCIA
711,Extensión de pago aprobada,2026-05-09 18:46,EXITO
711,Equipo desbloqueado,2026-05-09 18:46,EXITO
711,Pago registrado,2026-05-10 18:20,EXITO
711,Equipo desbloqueado,2026-05-10 18:20,EXITO
711,Pago registrado,2026-05-19 16:39,EXITO
711,Equipo desbloqueado,2026-05-19 16:39,EXITO
711,Extensión de pago solicitada,2026-05-25 17:31,ADVERTENCIA
711,Extensión de pago aprobada,2026-05-25 17:34,EXITO
711,Equipo desbloqueado,2026-05-25 17:34,EXITO
711,Extensión de pago solicitada,2026-05-31 19:10,ADVERTENCIA
711,Extensión de pago aprobada,2026-05-31 19:11,EXITO
711,Equipo desbloqueado,2026-05-31 19:11,EXITO
712,Venta registrada,2026-03-24 12:45,EXITO
712,Financiamiento capturado,2026-03-24 12:45,EXITO
712,Extensión de pago solicitada,2026-03-24 15:15,ADVERTENCIA
712,Extensión de pago aprobada,2026-03-24 15:15,EXITO
712,Equipo desbloqueado,2026-03-24 15:15,EXITO
712,Extensión de pago solicitada,2026-03-31 22:42,ADVERTENCIA
712,Extensión de pago aprobada,2026-03-31 22:42,EXITO
712,Equipo desbloqueado,2026-03-31 22:42,EXITO
712,Pago registrado,2026-04-10 18:59,EXITO
712,Equipo desbloqueado,2026-04-10 18:59,EXITO
712,Extensión de pago solicitada,2026-04-19 18:08,ADVERTENCIA
712,Extensión de pago aprobada,2026-04-19 18:09,EXITO
712,Equipo desbloqueado,2026-04-19 18:09,EXITO
712,Pago registrado,2026-04-19 18:27,EXITO
712,Equipo desbloqueado,2026-04-19 18:27,EXITO
712,Pago registrado,2026-04-19 18:27,EXITO
712,Equipo desbloqueado,2026-04-19 18:27,EXITO
712,Extensión de pago solicitada,2026-05-03 02:51,ADVERTENCIA
712,Extensión de pago aprobada,2026-05-03 02:51,EXITO
712,Equipo desbloqueado,2026-05-03 02:51,EXITO
712,Pago registrado,2026-05-07 14:56,EXITO
712,Equipo desbloqueado,2026-05-07 14:56,EXITO
712,Pago registrado,2026-05-16 11:52,EXITO
712,Equipo desbloqueado,2026-05-16 11:52,EXITO
713,Venta publicada,2026-03-25 16:56,EXITO
713,Venta en revisión,2026-03-25 17:06,ADVERTENCIA
713,Venta en revisión,2026-03-25 17:06,ADVERTENCIA
713,Venta aprobada,2026-03-25 17:11,EXITO
713,Venta aprobada,2026-03-25 17:11,EXITO
713,Venta aprobada,2026-03-25 17:11,EXITO
713,Venta aprobada,2026-03-25 17:11,EXITO
713,Venta en solicitud de enrolamiento,2026-03-26 13:45,ADVERTENCIA
713,Código de enrolamiento generado,2026-03-26 13:52,EXITO
713,Equipo enrolado,2026-03-26 14:04,EXITO
713,Equipo desbloqueado,2026-03-26 14:04,EXITO
713,Contrato generado  pendiente de firma,2026-03-26 14:04,INFORMACION
713,Contrato firmado,2026-03-26 18:59,EXITO
713,Venta por cerrar,2026-03-26 19:01,ADVERTENCIA
713,Venta por cerrar,2026-03-26 19:01,ADVERTENCIA
713,Venta por cerrar,2026-03-26 19:01,ADVERTENCIA
713,Venta cerrada,2026-03-26 19:01,INFORMACION
713,Pago de anticipo registrado,2026-03-26 19:01,EXITO
713,Equipo desbloqueado,2026-03-26 19:01,EXITO
713,Venta cerrada,2026-03-26 19:01,INFORMACION
713,Pago de anticipo registrado,2026-03-26 19:01,EXITO
713,Equipo desbloqueado,2026-03-26 19:01,EXITO
713,Venta cerrada,2026-03-26 19:02,INFORMACION
713,Pago de anticipo registrado,2026-03-26 19:02,EXITO
713,Equipo desbloqueado,2026-03-26 19:02,EXITO
713,Pago registrado,2026-04-05 13:41,EXITO
713,Equipo desbloqueado,2026-04-05 13:41,EXITO
713,Pago registrado,2026-04-12 15:21,EXITO
713,Equipo desbloqueado,2026-04-12 15:21,EXITO
713,Pago registrado,2026-04-19 19:20,EXITO
713,Equipo desbloqueado,2026-04-19 19:20,EXITO
713,Pago registrado,2026-04-26 13:51,EXITO
713,Equipo desbloqueado,2026-04-26 13:51,EXITO
713,Pago registrado,2026-05-03 10:58,EXITO
713,Equipo desbloqueado,2026-05-03 10:58,EXITO
713,Pago registrado,2026-05-11 14:07,EXITO
713,Equipo desbloqueado,2026-05-11 14:07,EXITO
713,Pago registrado,2026-05-24 19:29,EXITO
713,Equipo desbloqueado,2026-05-24 19:29,EXITO
713,Pago registrado,2026-05-31 15:21,EXITO
713,Equipo desbloqueado,2026-05-31 15:21,EXITO
714,Venta publicada,2026-03-25 18:22,EXITO
714,Venta en revisión,2026-03-25 18:27,ADVERTENCIA
714,El comprobante de domicilio ha sido rechazado,2026-03-25 18:29,ERROR
714,Venta en revisión,2026-03-25 18:30,ADVERTENCIA
714,Venta aprobada,2026-03-25 18:36,EXITO
714,Venta aprobada,2026-03-25 18:36,EXITO
714,Venta en solicitud de enrolamiento,2026-03-25 18:40,ADVERTENCIA
714,Código de enrolamiento generado,2026-03-25 18:44,EXITO
714,Equipo enrolado,2026-03-25 18:48,EXITO
714,Equipo desbloqueado,2026-03-25 18:48,EXITO
714,Contrato generado  pendiente de firma,2026-03-25 18:48,INFORMACION
714,Contrato firmado,2026-03-25 19:00,EXITO
714,Venta por cerrar,2026-03-25 19:25,ADVERTENCIA
714,Venta cerrada,2026-03-25 19:25,INFORMACION
714,Pago de anticipo registrado,2026-03-25 19:25,EXITO
714,Equipo desbloqueado,2026-03-25 19:25,EXITO
714,Extensión de pago solicitada,2026-04-01 18:09,ADVERTENCIA
714,Extensión de pago aprobada,2026-04-01 18:12,EXITO
714,Equipo desbloqueado,2026-04-01 18:12,EXITO
714,Extensión de pago solicitada,2026-04-04 18:05,ADVERTENCIA
714,Extensión de pago aprobada,2026-04-04 18:11,EXITO
714,Equipo desbloqueado,2026-04-04 18:11,EXITO
714,Extensión de pago solicitada,2026-04-06 18:21,ADVERTENCIA
714,Extensión de pago aprobada,2026-04-06 18:24,EXITO
714,Equipo desbloqueado,2026-04-06 18:24,EXITO
714,Extensión de pago solicitada,2026-04-09 18:09,ADVERTENCIA
714,Extensión de pago aprobada,2026-04-09 18:16,EXITO
714,Equipo desbloqueado,2026-04-09 18:16,EXITO
714,Pago registrado,2026-04-10 16:54,EXITO
714,Equipo desbloqueado,2026-04-10 16:54,EXITO
714,Extensión de pago solicitada,2026-04-18 18:10,ADVERTENCIA
714,Extensión de pago aprobada,2026-04-18 18:23,EXITO
714,Equipo desbloqueado,2026-04-18 18:23,EXITO
714,Extensión de pago solicitada,2026-04-20 17:08,ADVERTENCIA
714,Pago registrado,2026-04-20 17:14,EXITO
714,Equipo desbloqueado,2026-04-20 17:14,EXITO
714,Pago registrado,2026-04-20 17:15,EXITO
714,Equipo desbloqueado,2026-04-20 17:15,EXITO
714,Pago registrado,2026-05-08 18:53,EXITO
714,Equipo desbloqueado,2026-05-08 18:53,EXITO
714,Pago registrado,2026-05-27 13:18,EXITO
714,Equipo desbloqueado,2026-05-27 13:18,EXITO
716,Venta publicada,2026-03-27 19:27,EXITO
716,Venta en revisión,2026-03-27 19:36,ADVERTENCIA
716,La lista nominal ha sido aprobada,2026-03-27 19:37,ERROR
716,Falta lista nominal.,2026-03-27 19:38,ADVERTENCIA
716,La imagen del cliente ha sido rechazada,2026-03-27 19:38,ERROR
716,Falta la foto del cliente,2026-03-27 19:38,ADVERTENCIA
716,La lista nominal ha sido aprobada,2026-03-27 19:40,ERROR
716,El comprobante de domicilio ha sido rechazado,2026-03-27 20:03,ERROR
716,Venta aprobada,2026-03-27 20:16,EXITO
716,Venta aprobada,2026-03-27 20:16,EXITO
716,Venta en solicitud de enrolamiento,2026-03-27 20:19,ADVERTENCIA
716,Código de enrolamiento generado,2026-03-27 20:23,EXITO
716,Equipo enrolado,2026-03-27 20:24,EXITO
716,Equipo desbloqueado,2026-03-27 20:24,EXITO
716,Contrato generado  pendiente de firma,2026-03-27 20:24,INFORMACION
716,Contrato firmado,2026-03-27 20:27,EXITO
716,Venta por cerrar,2026-03-27 20:29,ADVERTENCIA
716,Venta cerrada,2026-03-27 20:29,INFORMACION
716,Pago de anticipo registrado,2026-03-27 20:29,EXITO
716,Equipo desbloqueado,2026-03-27 20:29,EXITO
716,Pago registrado,2026-04-03 19:31,EXITO
716,Equipo desbloqueado,2026-04-03 19:31,EXITO
717,Venta registrada,2026-03-30 18:50,EXITO
717,Financiamiento capturado,2026-03-30 18:50,EXITO
720,Venta publicada,2026-03-30 19:32,EXITO
720,Venta en revisión,2026-03-30 19:34,ADVERTENCIA
720,La CURP del cliente ha sido rechazada,2026-03-30 19:37,ERROR
720,Campo rechazado por mesa de control,2026-03-30 19:40,ERROR
720,Venta aprobada,2026-03-30 19:46,EXITO
720,Venta aprobada,2026-03-30 19:46,EXITO
720,Venta en solicitud de enrolamiento,2026-03-30 19:48,ADVERTENCIA
720,Código de enrolamiento generado,2026-03-30 19:52,EXITO
720,Equipo enrolado,2026-03-30 20:01,EXITO
720,Equipo desbloqueado,2026-03-30 20:01,EXITO
720,Contrato generado  pendiente de firma,2026-03-30 20:01,INFORMACION
720,Contrato firmado,2026-03-30 20:06,EXITO
720,Venta por cerrar,2026-03-30 20:07,ADVERTENCIA
720,Venta cerrada,2026-03-30 20:08,INFORMACION
720,Pago de anticipo registrado,2026-03-30 20:08,EXITO
720,Equipo desbloqueado,2026-03-30 20:08,EXITO
720,Pago registrado,2026-04-06 15:44,EXITO
720,Equipo desbloqueado,2026-04-06 15:44,EXITO
720,Pago registrado,2026-04-13 18:15,EXITO
720,Equipo desbloqueado,2026-04-13 18:15,EXITO
720,Pago registrado,2026-04-20 17:20,EXITO
720,Equipo desbloqueado,2026-04-20 17:20,EXITO
720,Pago registrado,2026-04-27 17:43,EXITO
720,Equipo desbloqueado,2026-04-27 17:43,EXITO
720,Pago registrado,2026-05-04 17:22,EXITO
720,Equipo desbloqueado,2026-05-04 17:22,EXITO
720,Pago registrado,2026-05-11 16:52,EXITO
720,Equipo desbloqueado,2026-05-11 16:52,EXITO
720,Pago registrado,2026-05-18 17:29,EXITO
720,Equipo desbloqueado,2026-05-18 17:29,EXITO
720,Pago registrado,2026-05-25 15:52,EXITO
720,Equipo desbloqueado,2026-05-25 15:52,EXITO
720,Pago registrado,2026-06-01 19:56,EXITO
720,Equipo desbloqueado,2026-06-01 19:56,EXITO
722,Venta registrada,2026-04-01 12:28,EXITO
722,Financiamiento capturado,2026-04-01 12:28,EXITO
723,Venta publicada,2026-04-01 15:10,EXITO
723,Venta en revisión,2026-04-01 15:22,ADVERTENCIA
723,Venta aprobada,2026-04-01 15:28,EXITO
723,Venta en solicitud de enrolamiento,2026-04-01 15:31,ADVERTENCIA
723,Código de enrolamiento generado,2026-04-01 15:34,EXITO
723,Equipo enrolado,2026-04-01 16:18,EXITO
723,Equipo desbloqueado,2026-04-01 16:18,EXITO
723,Contrato generado  pendiente de firma,2026-04-01 16:18,INFORMACION
723,Contrato firmado,2026-04-01 16:25,EXITO
723,Venta por cerrar,2026-04-01 16:29,ADVERTENCIA
723,Venta cerrada,2026-04-01 16:32,INFORMACION
723,Pago de anticipo registrado,2026-04-01 16:32,EXITO
723,Equipo desbloqueado,2026-04-01 16:32,EXITO
723,Pago registrado,2026-04-08 13:01,EXITO
723,Equipo desbloqueado,2026-04-08 13:01,EXITO
724,Venta publicada,2026-04-02 20:21,EXITO
724,Venta en revisión,2026-04-02 20:22,ADVERTENCIA
724,Campo rechazado por mesa de control,2026-04-02 20:28,ERROR
724,Campo rechazado por mesa de control,2026-04-02 20:28,ERROR
724,Campo rechazado por mesa de control,2026-04-02 20:28,ERROR
724,No es la referencia confirmada.,2026-04-02 20:28,ADVERTENCIA
724,La dirección del cliente ha sido rechazada,2026-04-02 20:28,ERROR
724,La direccion debe estar escrita como en la INE  C.P incluido.,2026-04-02 20:29,ADVERTENCIA
724,Campo rechazado por mesa de control,2026-04-02 20:43,ERROR
724,Campo rechazado por mesa de control,2026-04-02 20:43,ERROR
